"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDN16","OUT035",1837.31738885688
"FDK57","OUT013",1951.47674113855
"FDO22","OUT027",2823.56179314138
"FDC57","OUT010",1214.49989395454
"FDZ13","OUT027",2298.88257553142
"FDW27","OUT013",2533.21245157203
"FDX10","OUT049",766.701527597332
"FDY08","OUT018",2028.66126054504
"FDA49","OUT017",1491.74819795311
"FDC32","OUT018",1248.30685693442
"FDO04","OUT035",1028.44161517358
"NCZ54","OUT013",2578.62901068613
"FDY40","OUT045",765.650191147268
"FDW36","OUT045",1656.90105377051
"FDE11","OUT017",3042.48891225737
"DRE37","OUT045",2918.48277327423
"NCK19","OUT017",3143.0111699295
"FDT19","OUT035",2965.56676954666
"FDE56","OUT045",951.976784716911
"FDZ57","OUT010",135.972782270351
"FDB35","OUT035",1694.55331590371
"FDF09","OUT010",-1256.14298364482
"FDO34","OUT046",2698.13195604704
"FDA55","OUT046",3613.65442262649
"NCM18","OUT035",1106.24375090552
"FDJ20","OUT019",68.8930324683748
"DRQ35","OUT019",80.425780317769
"FDG02","OUT013",3061.75069160022
"NCU29","OUT018",2038.41448198495
"FDL27","OUT027",2486.30351751175
"NCA54","OUT035",2980.98480586784
"FDJ32","OUT035",1174.60190101791
"FDB21","OUT019",1886.62209025198
"FDR46","OUT035",2475.75582511925
"FDZ32","OUT046",1746.63160277641
"DRF36","OUT017",3107.6213380495
"NCU54","OUT017",3393.99206606351
"NCI31","OUT017",674.967346805058
"DRA59","OUT035",3078.95891811195
"NCC55","OUT045",580.363041718553
"FDE44","OUT018",541.165219333698
"NCN26","OUT018",1552.91599159213
"FDC11","OUT049",1493.38026027781
"FDV24","OUT035",2516.93707349465
"FDR40","OUT019",-521.623176310685
"NCQ17","OUT049",2597.59713295125
"FDC46","OUT045",2857.53325011572
"NCM18","OUT046",992.935794415775
"FDK16","OUT046",1556.1005279318
"FDI28","OUT017",1442.21655368047
"FDS11","OUT018",3316.46937790351
"DRD13","OUT046",1031.85366906271
"FDL36","OUT035",1586.20884303709
"FDI27","OUT013",889.328680447246
"FDJ53","OUT019",-12.3455486934551
"FDS44","OUT045",3769.40200146711
"FDE28","OUT046",3663.25277618757
"FDQ33","OUT018",2157.68547206392
"FDB37","OUT017",3904.44601396954
"FDQ31","OUT045",1374.81452560011
"NCQ05","OUT046",2407.34755294518
"FDE10","OUT013",2111.00013409494
"FDF38","OUT017",852.583295941321
"FDE50","OUT019",1119.45660659972
"DRG37","OUT010",567.586540158098
"NCH06","OUT049",3990.11272032917
"FDY14","OUT045",4111.29851148879
"FDO27","OUT017",1656.97849221864
"FDQ19","OUT049",3960.71284897271
"FDZ26","OUT019",1875.92613690849
"FDN51","OUT013",4193.34437056987
"FDK20","OUT035",2143.86535727806
"FDD40","OUT018",2840.99070037827
"DRI25","OUT018",625.415039252135
"FDH56","OUT017",2003.31176525951
"FDI36","OUT027",4621.50740055581
"DRH11","OUT018",616.459340806921
"NCV18","OUT017",1426.65018478901
"DRI01","OUT049",2837.40090037452
"DRE48","OUT049",3241.38858049776
"FDS51","OUT035",1148.16393233853
"FDM38","OUT017",965.473258547629
"FDB60","OUT027",4529.90423687954
"FDY58","OUT035",3767.38278813712
"FDY22","OUT045",2261.83558702787
"FDF11","OUT027",5261.46435160327
"FDZ51","OUT035",1774.78958881449
"FDQ45","OUT017",3055.93160474186
"FDF17","OUT035",3235.59895762943
"NCF31","OUT027",3876.97146083773
"FDA37","OUT013",2050.88347325558
"FDO51","OUT046",799.512199015275
"FDF34","OUT013",3224.78799722196
"FDD57","OUT018",1289.7402141423
"FDO37","OUT046",3639.81119125937
"FDR49","OUT049",914.592959017433
"FDS39","OUT049",2403.7813243695
"FDI48","OUT027",2364.30284387864
"DRM35","OUT049",2931.81112475708
"FDV57","OUT035",3076.11159174293
"FDZ55","OUT013",2622.71873192531
"FDI28","OUT035",1444.33415417737
"FDS21","OUT045",979.315097084534
"FDT34","OUT013",1707.55998916438
"DRI25","OUT035",1012.8010428973
"FDT47","OUT010",-338.300802201554
"DRH39","OUT045",1146.78974806739
"NCD54","OUT045",2233.70998588931
"FDU16","OUT027",2865.44352064181
"NCW29","OUT045",1970.03782231451
"FDV25","OUT027",4926.7021093435
"FDM56","OUT035",1906.19737385658
"FDZ04","OUT027",2502.44450439347
"FDG59","OUT019",-1245.19617126482
"FDI56","OUT045",1399.74299929554
"FDS33","OUT035",1597.79135881919
"FDC23","OUT049",2903.12767691798
"FDT11","OUT049",3095.62349481147
"FDG17","OUT045",3824.00740921681
"FDZ44","OUT045",1821.17821497258
"FDJ52","OUT013",2609.98487098606
"DRI23","OUT046",2514.06080500854
"DRE15","OUT010",-619.999272543476
"NCF07","OUT013",1649.04260904364
"NCR29","OUT049",995.518672893481
"FDE44","OUT019",-1119.56873604552
"FDT23","OUT035",1506.14994809571
"NCG06","OUT017",4167.03012360399
"NCU41","OUT010",1101.47767792848
"FDH46","OUT017",1787.00254814173
"FDV31","OUT013",2871.63494917138
"NCT41","OUT027",3900.63771382742
"FDE22","OUT027",4028.43738053765
"FDC26","OUT045",1671.94931038337
"DRF51","OUT017",723.268281433655
"NCY53","OUT019",-136.403324955235
"FDY21","OUT017",3217.26645545508
"FDL27","OUT013",1081.82798093422
"FDZ34","OUT049",3161.16981839678
"NCF43","OUT010",388.769002555457
"FDC21","OUT035",1939.91821465768
"FDL26","OUT013",2528.00203838436
"FDT25","OUT010",-9.55730008687471
"NCR30","OUT046",1197.61117054832
"DRL23","OUT019",-216.000062326629
"NCR05","OUT049",3219.23619722767
"NCE19","OUT018",589.305388766256
"FDY07","OUT035",917.906668957298
"FDB10","OUT017",3819.08937502142
"FDP57","OUT013",1708.1912160773
"FDU48","OUT019",163.487766071667
"FDH48","OUT035",1541.50238575725
"FDO33","OUT035",1976.97055968736
"NCU29","OUT045",2293.68961787153
"FDW35","OUT046",755.082194558969
"FDH05","OUT010",1776.49758711148
"FDP26","OUT049",1768.7921067136
"DRG27","OUT035",854.821620021132
"FDQ33","OUT046",2437.79080166358
"FDH20","OUT010",-272.21941230746
"FDV14","OUT046",1461.14814650589
"DRD01","OUT046",929.6381335016
"NCI17","OUT049",1614.67775503909
"FDF39","OUT010",2296.69240164234
"FDX37","OUT046",1613.52180212429
"NCX17","OUT035",3801.16884021449
"FDN03","OUT013",4051.76421923023
"NCS41","OUT010",984.445059239234
"FDH34","OUT045",2867.43721489342
"NCX53","OUT018",2001.59221763048
"FDY31","OUT046",2381.38839199379
"FDD20","OUT017",2131.67548369268
"FDE51","OUT045",736.995432107449
"FDV27","OUT046",1474.31758723697
"FDF16","OUT035",2520.17394340161
"FDZ02","OUT049",1700.89292754109
"NCK05","OUT045",901.047011074046
"FDM12","OUT027",4512.22169934223
"NCA05","OUT018",2110.55563362994
"FDX33","OUT045",2516.59923765605
"FDM25","OUT049",2966.56718557175
"FDE41","OUT018",1168.83499134621
"FDW14","OUT045",1430.68384868047
"NCD30","OUT046",1518.86615513957
"FDB23","OUT010",1700.98574984929
"FDF45","OUT046",1030.00623360298
"FDW20","OUT017",2086.41023319292
"FDF47","OUT045",3426.17281458961
"NCR05","OUT019",1259.43831941343
"DRB01","OUT046",2955.52495092598
"FDE36","OUT013",2679.01945007404
"FDU56","OUT049",3046.55482287839
"FDB23","OUT049",3691.03395899748
"FDN48","OUT049",1579.79152528524
"FDS43","OUT013",3045.78113228691
"NCN05","OUT013",2943.37969056329
"NCL53","OUT049",2883.52882655304
"FDL56","OUT046",1420.69872348674
"FDH17","OUT018",1326.14368509633
"FDP37","OUT046",2004.2424245937
"FDG09","OUT019",1146.92380167391
"FDA55","OUT045",3511.50920027926
"FDX31","OUT049",3849.01399691265
"FDJ41","OUT045",4041.59178272198
"DRC24","OUT045",2418.77862777297
"FDQ21","OUT035",2074.78785532377
"NCT54","OUT045",1416.6821609684
"FDH08","OUT049",3746.07388798828
"FDY38","OUT018",3459.11823329357
"DRM11","OUT010",2153.10631993446
"FDG32","OUT049",3579.4186089327
"NCH18","OUT046",3848.17484015289
"FDI20","OUT035",3499.83891114142
"FDA33","OUT018",2084.80285095598
"FDN45","OUT013",3534.81167038042
"FDT45","OUT010",-1006.41408619256
"FDR32","OUT035",3795.8205796883
"FDA48","OUT017",3586.96848462275
"FDN23","OUT017",2477.42450807605
"NCR18","OUT035",867.196304024477
"FDD45","OUT046",1525.63187260201
"FDI22","OUT018",2999.36132704291
"FDT09","OUT013",2180.26660075102
"DRC24","OUT027",3911.88496011988
"FDT39","OUT046",2450.98164300803
"FDX28","OUT045",1488.40727767169
"FDA50","OUT018",1268.57251243845
"FDT33","OUT027",4181.71850383333
"FDQ60","OUT049",2021.50994309272
"NCM19","OUT018",1494.93510648948
"FDF40","OUT046",3966.24612888832
"NCI30","OUT035",3972.98124193548
"FDK34","OUT049",3859.69372901842
"FDA38","OUT027",5221.03516293473
"FDT02","OUT045",616.343130024995
"FDC11","OUT017",1492.15326287577
"FDD08","OUT046",721.134880873563
"NCS29","OUT046",4113.90302961363
"DRI03","OUT010",888.295098391017
"FDK48","OUT035",1364.75039541834
"FDM52","OUT049",2513.68545909463
"FDP49","OUT035",1133.41762459467
"DRA24","OUT046",2652.21893815603
"NCJ43","OUT049",2823.40767106163
"FDE11","OUT045",2874.06982344222
"FDP01","OUT049",2615.27058082828
"FDQ59","OUT018",1169.83550103216
"FDA43","OUT019",1204.8534199129
"FDL14","OUT017",2627.17292736688
"FDV50","OUT010",64.3592120973765
"FDT01","OUT027",4802.24434381707
"NCC42","OUT035",2391.50037236375
"FDO28","OUT046",1863.52318963703
"FDD32","OUT019",-522.553829012381
"FDV45","OUT035",3101.73422569183
"NCW17","OUT019",87.9075025934693
"NCJ17","OUT027",2809.15349726329
"NCF18","OUT049",3091.53623732946
"FDP01","OUT045",2433.27955873253
"FDH24","OUT045",2443.02012898787
"FDI38","OUT027",4812.97621758738
"FDX03","OUT035",956.830984996824
"FDY28","OUT046",3391.17707282564
"FDN34","OUT018",2496.44665298472
"FDJ02","OUT045",2369.28643851618
"FDW40","OUT019",400.253185540823
"FDX03","OUT017",897.669699044047
"FDE17","OUT027",3925.07464479275
"FDT58","OUT046",2670.23915215211
"FDI38","OUT013",3380.81593049243
"FDW22","OUT035",3720.27709361899
"FDS15","OUT027",3249.69859948637
"NCX06","OUT013",2913.89640933257
"DRK47","OUT035",3751.18397713428
"FDC23","OUT027",4291.61339944163
"FDM56","OUT010",-191.894354168236
"FDP21","OUT046",3059.80090070972
"FDP58","OUT046",3446.23573272806
"FDA27","OUT019",2163.10502682503
"FDK41","OUT019",-528.148213478792
"NCH42","OUT046",3610.66678817411
"FDG29","OUT045",651.429290284703
"FDW15","OUT018",2204.08705895819
"FDD28","OUT018",693.551058317068
"FDQ37","OUT049",3170.83823782243
"FDC23","OUT035",2988.65451496641
"FDV13","OUT035",1634.06900958804
"FDK33","OUT046",3357.93280331536
"FDO33","OUT013",1827.34827980421
"FDN21","OUT017",2683.39653156021
"NCW06","OUT027",4488.62999755148
"FDI38","OUT035",3484.03269130759
"FDC21","OUT027",3235.56904641035
"NCS05","OUT046",2090.60647497545
"NCN53","OUT049",723.950584046282
"FDV40","OUT010",-667.818490236783
"FDG60","OUT017",3768.49745882859
"NCY30","OUT027",4333.92493874326
"FDM40","OUT045",2192.56280178809
"NCO30","OUT046",2897.28293150837
"FDK10","OUT046",2908.82922031336
"FDM36","OUT045",2736.40431565326
"FDN10","OUT013",1906.52108428796
"FDM46","OUT018",1209.39572491561
"FDX50","OUT049",1871.99343292034
"FDP33","OUT045",3922.06382361815
"FDO12","OUT045",3030.79168939732
"FDC28","OUT013",1791.15842234925
"FDO31","OUT045",1313.28338777675
"FDX45","OUT035",2617.68896045717
"FDV21","OUT049",2067.47993157979
"FDH04","OUT049",1610.77878777309
"NCG54","OUT013",2717.39803866458
"FDO13","OUT046",2616.11321425406
"FDA09","OUT027",4339.55928878329
"FDC38","OUT017",2198.55279917565
"NCO42","OUT046",2290.81976165203
"FDL45","OUT049",2063.29791259591
"NCK31","OUT013",884.718182668438
"FDM39","OUT017",2956.24257181744
"FDC22","OUT010",1138.43200724751
"FDF46","OUT046",1817.57319060277
"FDQ37","OUT045",2976.47533287426
"FDH41","OUT010",1449.9191148258
"FDQ04","OUT046",689.849661556769
"NCQ02","OUT027",4455.69578421688
"FDJ57","OUT027",4491.53321214714
"NCE07","OUT049",2355.56858798693
"FDE56","OUT013",1032.45909658362
"FDI20","OUT049",3427.83987561625
"FDK36","OUT018",554.78731776634
"FDP08","OUT027",4529.20394730337
"FDF44","OUT017",2219.53741587214
"NCU53","OUT017",2735.47097878979
"FDF47","OUT035",3671.26575109987
"FDS55","OUT010",487.626241682553
"FDZ52","OUT010",-180.253141810156
"FDL04","OUT018",1389.59798312389
"NCM26","OUT035",2568.27981364142
"FDX43","OUT049",2769.4866039118
"FDP52","OUT049",3726.25737865982
"DRK49","OUT045",636.785187661315
"FDE38","OUT013",2665.48559169325
"DRF13","OUT035",2481.97871893015
"FDK41","OUT010",-552.189722718099
"FDJ04","OUT027",3335.11372605929
"FDZ44","OUT018",1625.91243247607
"FDS11","OUT013",3640.93429345119
"FDA55","OUT049",3702.93065797296
"NCW53","OUT046",3060.74464074502
"FDB49","OUT027",3103.18782539879
"FDD23","OUT017",3138.82465679459
"NCV42","OUT045",1657.62796288495
"NCZ29","OUT018",1722.92567232597
"FDQ26","OUT013",1033.30108421763
"FDV08","OUT017",829.932403455997
"FDC53","OUT049",1717.30063608911
"FDV58","OUT010",1175.23893111074
"NCP02","OUT019",-974.177269392476
"DRI37","OUT045",829.594746261712
"FDQ12","OUT049",3733.40757952572
"FDE33","OUT046",1309.75465750786
"FDX27","OUT045",1491.6284394317
"FDM22","OUT017",1002.51444862683
"NCH30","OUT019",-117.616102605685
"FDC04","OUT017",3935.81220705724
"FDO38","OUT046",1304.62208649892
"FDV52","OUT027",3321.17824788601
"FDB32","OUT013",1563.68508029005
"FDV43","OUT018",515.777614654595
"FDI24","OUT018",2565.67888875672
"FDR40","OUT017",1500.94024044442
"FDW02","OUT049",2096.43711427063
"FDE44","OUT049",899.868525781073
"FDL38","OUT046",1508.74069859722
"NCT54","OUT010",-391.940577539974
"DRJ39","OUT010",1548.06300306541
"FDW55","OUT049",4084.20851573181
"DRF13","OUT019",428.46119234184
"NCW17","OUT049",2126.63489390388
"FDP13","OUT035",875.703352389343
"FDS08","OUT018",2500.18243535024
"NCP17","OUT035",1123.49252551323
"NCO53","OUT035",2999.3268353028
"FDH19","OUT045",2719.3534769101
"FDJ04","OUT017",1984.62586202343
"FDG10","OUT049",1069.23561687991
"FDA40","OUT010",-467.326350359843
"FDI53","OUT045",2549.50064971975
"FDU09","OUT010",-966.360624293209
"FDK60","OUT045",1546.23541517978
"FDR43","OUT017",706.834883048019
"FDW22","OUT017",3628.43880016463
"DRP47","OUT010",2008.79073178968
"DRG48","OUT010",408.80763748829
"FDA14","OUT035",2514.30201809354
"FDU49","OUT013",1495.60992234329
"FDK28","OUT045",3950.66239219807
"FDT19","OUT046",2801.39498582398
"NCQ42","OUT045",1882.32657902856
"FDD03","OUT045",3646.59423506098
"NCM53","OUT013",1732.08509553874
"NCX53","OUT045",2181.58654505613
"FDV14","OUT027",2854.3756797523
"NCZ54","OUT017",2666.34148936443
"FDB39","OUT013",964.970407648885
"DRC24","OUT046",2452.3510808343
"FDY36","OUT013",1279.89595152114
"FDN01","OUT035",2972.80695745676
"DRH25","OUT046",848.638242403612
"FDV08","OUT046",771.457888985162
"NCP53","OUT049",3852.75889323508
"FDU52","OUT010",595.118402723757
"NCI42","OUT045",3192.88708340201
"FDZ14","OUT035",2108.80305131534
"FDF11","OUT046",3846.2228925857
"FDQ13","OUT018",1142.43138585021
"FDO32","OUT010",-1146.8511936781
"DRJ37","OUT018",2175.44448963866
"FDY43","OUT046",2697.73418824639
"NCT41","OUT017",2545.45240147199
"NCV17","OUT045",2003.90398039139
"FDM04","OUT027",2377.51057188833
"DRB48","OUT018",422.101353711943
"FDM24","OUT013",2505.26356743126
"FDT37","OUT049",4109.02520712623
"NCO05","OUT010",-373.561756280373
"FDL13","OUT046",3754.48074284905
"FDL15","OUT017",2573.02309107285
"FDB11","OUT018",3253.57949111701
"FDL14","OUT019",652.242298068183
"FDY10","OUT019",-83.5696745915256
"FDJ40","OUT049",1912.98432461972
"NCW18","OUT046",3723.54309304359
"NCY06","OUT013",2051.13731811433
"DRE13","OUT018",1101.93421225136
"FDA26","OUT045",3413.87974983486
"NCE19","OUT010",-1075.66692284601
"FDE33","OUT035",1508.06794538902
"DRL59","OUT027",2310.25805393543
"FDY07","OUT046",790.950399114684
"FDF57","OUT018",2514.88537706796
"FDM58","OUT035",1934.04070190442
"FDP26","OUT027",3107.62755387119
"FDY32","OUT046",2633.90761465305
"FDD51","OUT010",-1105.71632977625
"FDU22","OUT018",1616.63481213475
"FDZ49","OUT018",3263.7927754542
"NCI42","OUT017",3381.28788399794
"FDT04","OUT027",2101.21367978461
"NCU41","OUT045",2931.71899369294
"FDS56","OUT045",4108.29196529252
"NCN42","OUT017",2455.71456360467
"FDK34","OUT046",3767.34787261029
"FDB03","OUT017",3923.00285199803
"DRJ25","OUT035",930.808296541993
"FDT25","OUT027",3406.83922949311
"FDN20","OUT013",2734.33517719394
"FDP09","OUT013",3398.4111228002
"FDM20","OUT019",1958.17685367876
"NCG55","OUT046",1802.26468922509
"NCP14","OUT045",1571.35891826594
"NCH06","OUT046",3853.17799346931
"FDV52","OUT013",1908.63685499919
"NCL07","OUT035",832.740372217741
"DRJ11","OUT027",4460.37130585312
"DRO59","OUT013",1260.53558226229
"FDW15","OUT010",518.46899961978
"NCQ30","OUT035",2045.52813450364
"NCN54","OUT019",-682.379225942736
"FDY01","OUT027",3323.35681477732
"FDX39","OUT035",3576.75514052924
"FDH53","OUT027",2836.02401472275
"FDA57","OUT035",847.088954851627
"NCC07","OUT010",-232.583773603512
"FDU28","OUT013",3045.20710269952
"FDK36","OUT010",-1088.3258900602
"FDR36","OUT018",496.482189846758
"NCQ17","OUT035",2596.78626076709
"FDS28","OUT019",-963.107388124422
"FDE08","OUT045",2330.22613185221
"FDU22","OUT046",1901.15359986238
"FDG41","OUT045",1722.02621411377
"FDO31","OUT010",-573.720503486588
"FDM21","OUT019",2115.70926465571
"FDU40","OUT017",3150.67291168841
"FDV36","OUT018",1719.46706625372
"FDT10","OUT027",2444.60738034686
"FDX38","OUT045",800.043086324886
"NCU30","OUT027",4024.03430786069
"NCV06","OUT049",3144.66965299551
"FDT16","OUT035",4311.39521619793
"NCP41","OUT027",3166.945770811
"FDZ56","OUT017",2823.2930173286
"FDC22","OUT035",3203.00349660866
"FDU10","OUT035",867.567558568909
"FDS46","OUT045",1832.11229371869
"FDO08","OUT049",2815.72958075417
"NCV42","OUT018",1447.52612545295
"FDP33","OUT035",4128.75229022915
"FDJ12","OUT046",3316.73474949573
"FDH04","OUT045",1416.37429251993
"NCU54","OUT013",3341.3213081776
"FDO36","OUT010",939.782742413242
"FDT37","OUT027",5485.63651992157
"FDD14","OUT010",989.873522661161
"FDA16","OUT013",3505.18904176291
"NCS42","OUT019",-430.915338107783
"FDP10","OUT019",-267.152395619606
"FDQ28","OUT049",2600.72590978108
"FDK57","OUT010",-10.028035198657
"FDK02","OUT013",1903.69828724024
"FDW47","OUT018",1665.21592218743
"NCC42","OUT018",1963.99338813289
"FDQ37","OUT018",2798.32466227398
"FDL40","OUT046",1540.28866866554
"DRE13","OUT010",-498.325306094563
"FDQ34","OUT027",3106.01242379358
"NCB54","OUT046",2011.48353370071
"FDS48","OUT049",2510.86763534941
"FDO15","OUT045",1196.97576919047
"NCT30","OUT013",784.603400304309
"FDU49","OUT027",2878.88942622747
"FDE21","OUT046",1860.23616357342
"FDS49","OUT019",-613.621289120904
"FDT38","OUT027",2848.69987355875
"FDZ01","OUT045",1625.57775685453
"FDC41","OUT035",1386.45665170183
"DRG13","OUT010",675.204832529478
"NCZ42","OUT018",3453.77845837573
"NCM07","OUT045",1304.13321509378
"NCV17","OUT018",1775.25068100056
"DRK39","OUT035",1487.65413779347
"FDS37","OUT018",1550.032342023
"FDV12","OUT019",-305.283048992775
"NCG19","OUT018",3393.80586423772
"FDS51","OUT013",1065.38238237879
"NCO14","OUT046",731.814890456316
"FDC38","OUT046",2101.49804893596
"FDN15","OUT046",2289.90817007432
"NCH42","OUT013",3604.39582646097
"FDQ22","OUT046",662.387288274369
"FDC05","OUT013",3169.33990848616
"FDZ31","OUT013",3127.11701235362
"DRJ23","OUT049",3101.24668067078
"FDC52","OUT035",2650.43598065793
"DRD12","OUT010",-496.477249312748
"FDV55","OUT017",2463.80869853952
"FDD32","OUT046",1392.37525734476
"FDR01","OUT049",3300.50020187672
"FDY08","OUT019",378.453543719262
"FDQ45","OUT045",2927.06064088599
"DRN11","OUT027",3740.94624529572
"NCS05","OUT018",1839.07558995199
"FDY32","OUT035",2746.59292832621
"NCD31","OUT045",2567.16916990766
"NCE06","OUT049",2636.35643886951
"NCP14","OUT046",1616.2081219253
"NCF18","OUT019",1099.14931770008
"FDF14","OUT018",2157.82981446543
"FDB22","OUT017",2574.55501247216
"NCH54","OUT049",2634.45593907149
"FDU27","OUT035",987.229835746575
"FDS58","OUT027",4048.35128589545
"NCU29","OUT035",2456.8774287996
"FDJ57","OUT013",3047.2605942514
"FDL56","OUT049",1511.78723961679
"FDH60","OUT035",3275.99406243444
"FDN24","OUT018",600.450787153386
"FDD02","OUT017",2013.02760178066
"FDP15","OUT017",4180.94065429422
"FDB28","OUT027",4580.19188644236
"DRC49","OUT045",2245.05462296438
"NCG30","OUT018",1633.05471717691
"FDJ14","OUT049",1453.17776088994
"FDL52","OUT045",630.629683275385
"NCG19","OUT027",5092.33313462552
"NCN41","OUT035",2081.08818095825
"FDW22","OUT013",3607.88871851988
"FDI02","OUT013",1847.62471097471
"FDV51","OUT045",2594.30654418256
"FDV48","OUT046",1357.57103336375
"NCL17","OUT019",346.804472352541
"FDP46","OUT045",1380.03494122016
"FDU10","OUT045",621.890846611731
"FDT37","OUT010",2131.43996199211
"FDI27","OUT035",996.466378478517
"FDN51","OUT046",4175.15262810533
"FDW07","OUT035",1596.96399205967
"FDN45","OUT049",3607.33909724299
"DRN37","OUT027",4082.53290319247
"DRF48","OUT049",3050.55381124112
"FDP38","OUT019",-1035.04267024345
"NCX18","OUT027",4558.63525638205
"FDK45","OUT018",1578.58847985776
"FDZ37","OUT049",1557.06221671387
"FDS50","OUT018",3273.68680459265
"NCR54","OUT018",2803.47520453646
"NCS17","OUT035",1636.15580587854
"FDV31","OUT046",2850.21014453644
"DRE27","OUT017",1641.41446266174
"FDN60","OUT013",2585.11038265409
"FDK26","OUT013",2996.83939890514
"FDX37","OUT018",1336.49210292391
"FDW31","OUT046",3202.38761026488
"FDX26","OUT018",2655.64967650569
"DRL49","OUT019",383.529259844736
"FDU49","OUT017",1546.24840792992
"FDY58","OUT046",3619.86645739776
"FDN03","OUT045",3917.49371693138
"NCV06","OUT010",1126.62711060859
"FDH53","OUT045",1318.66496568276
"FDG31","OUT018",807.43394638664
"NCC06","OUT045",1948.78803613159
"FDS13","OUT049",4251.97862381591
"FDP16","OUT035",4033.74759540471
"FDA35","OUT013",1995.47613153922
"DRP47","OUT018",3689.09310014959
"FDY28","OUT010",1502.41092420558
"FDY20","OUT035",1676.65480025647
"NCH30","OUT017",1854.23519013944
"NCR29","OUT019",-997.029845983227
"NCP05","OUT013",2416.28271035455
"NCF30","OUT019",24.9849390594034
"FDA08","OUT035",2858.82485787308
"FDN51","OUT027",5613.27299956429
"FDH12","OUT046",1710.23178120457
"FDY39","OUT017",3033.66316062462
"NCO53","OUT045",2809.28639947625
"FDB40","OUT046",2412.86572865669
"FDH02","OUT049",1597.62105536109
"FDY11","OUT027",2521.3523320526
"FDQ09","OUT019",-101.588590214021
"FDP16","OUT013",3925.98531835611
"NCF55","OUT018",329.910977883656
"FDY09","OUT027",4275.92090995607
"FDY39","OUT045",2860.61305045807
"NCU53","OUT049",2677.84739585956
"NCT41","OUT049",2522.64165804056
"FDJ45","OUT046",639.852143840206
"FDR28","OUT013",2700.61810996422
"FDN08","OUT013",1961.57951362808
"FDJ07","OUT049",1938.45802308626
"FDZ09","OUT027",4066.96398706143
"FDQ14","OUT017",2541.97254070856
"FDY12","OUT027",2319.99429198322
"FDK57","OUT046",1914.9831353584
"FDD20","OUT049",2079.32370825696
"FDS36","OUT018",1543.89184702419
"FDI40","OUT049",1775.34949650662
"FDJ40","OUT045",1741.71245269114
"FDE08","OUT013",2412.52916475312
"DRK01","OUT013",1559.24009903222
"FDC58","OUT049",846.279752124541
"FDE50","OUT046",3043.15330001175
"FDX48","OUT035",2641.20252393298
"DRM35","OUT018",2545.63351427487
"FDG41","OUT013",1809.12781644324
"FDB52","OUT046",4048.77791191462
"FDV19","OUT045",2539.0574558395
"DRG48","OUT017",2408.38340833136
"FDI26","OUT013",2889.95465202104
"FDU11","OUT019",-12.1672776533821
"FDF59","OUT019",121.715949201457
"FDR07","OUT049",1650.03284602499
"NCE06","OUT017",2645.53521143192
"FDE10","OUT046",2113.34211498368
"NCO55","OUT046",1715.65118805018
"FDZ13","OUT013",900.43463933913
"FDT50","OUT017",1700.41353893436
"FDH12","OUT010",-231.898818679286
"FDD21","OUT045",1850.34261540065
"NCM05","OUT013",4136.9542721205
"FDK04","OUT013",992.107418268973
"FDN33","OUT017",1668.28031816814
"NCM18","OUT010",-931.141213549189
"DRC25","OUT049",1459.87655372128
"FDT47","OUT017",1696.83799885183
"FDD45","OUT027",3003.98693988679
"NCD07","OUT018",1523.33704912779
"NCY54","OUT010",797.595671653307
"FDL12","OUT049",1104.33676384161
"FDL02","OUT017",1805.05419512798
"FDC60","OUT035",1617.10165165599
"FDR37","OUT017",3039.33287194332
"FDY16","OUT017",3070.41214379163
"FDU26","OUT045",1898.18129530892
"FDN24","OUT013",895.413119589511
"FDH44","OUT013",2483.66761622204
"FDE23","OUT010",-1105.15162364561
"FDW60","OUT017",2934.78681919312
"FDQ55","OUT049",2019.29439872408
"FDV32","OUT027",2459.59277876713
"FDV03","OUT010",596.632393658424
"FDY14","OUT010",2283.39379067983
"NCL55","OUT027",5423.1443642664
"DRF25","OUT017",775.461529749895
"FDX03","OUT046",811.007565006009
"FDF40","OUT045",3887.09551571259
"FDX24","OUT010",-422.250136818182
"FDA25","OUT049",1785.14970030211
"FDH21","OUT018",2294.73973895139
"FDB47","OUT010",1406.10155273337
"FDT34","OUT019",-251.954554538831
"FDS39","OUT010",374.679782107261
"NCU05","OUT046",1280.04311600095
"FDE02","OUT049",1600.29537805416
"FDL25","OUT035",1656.57053528841
"FDC50","OUT049",1601.69611444306
"FDZ32","OUT049",1859.80663321874
"FDV14","OUT045",1351.64529043344
"FDR07","OUT045",1483.2151468455
"FDB26","OUT049",1015.24570480653
"NCR50","OUT045",2358.91263446216
"FDP01","OUT018",2233.68614917034
"FDH57","OUT045",2019.59291270929
"FDM60","OUT027",2195.7941499787
"FDA45","OUT017",2851.58702787144
"FDU55","OUT017",4198.94120536995
"FDH40","OUT035",1548.92865802833
"FDG40","OUT019",-1285.91617878183
"FDT12","OUT049",3658.75168695771
"DRL59","OUT045",794.239214715084
"FDT47","OUT018",1353.24058861079
"FDI60","OUT017",1187.3102045901
"DRF51","OUT027",2085.62595870737
"NCK31","OUT049",929.058970143324
"FDB08","OUT045",2500.82458321188
"FDM44","OUT035",1806.74734090144
"FDD46","OUT018",2136.2444801451
"FDR27","OUT019",202.995932680034
"FDV56","OUT010",-107.707856086156
"FDM02","OUT049",1548.59525855694
"FDU45","OUT018",1569.29562314744
"FDZ10","OUT017",2084.03921955017
